0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 10 10 10 10 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11 11 11 11 11 11 11 1 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13 13 13 13 13 1 1 1 14 14 14 14 14 14 1 1 1 15 15 15 15 15 15 0 0 15 15 15 15 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 0 22 22 22 1 1 1 1 1 0 0 0 0 0 0 34 34 34 34 0 0 0 0 0 0 0 0 0 0 30 30 30 30 0 0 0 0 16 16 16 0 0 0 0 0 0 17 17 17 17 0 0 0 0 0 0 0 18 18 18 18 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 1 1 1 0 0 0 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 37 37 37 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 23 23 23 23 23
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11 11 11 11 11 11 11 1 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 1 1 13 13 13 13 13 13 2 14 14 14 14 14 14 14 14 2 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 1 1 2 2 2 1 22 22 22 1 1 1 1 1 1 0 0 0 0 0 0 34 34 34 34 0 0 0 0 0 0 0 0 0 0 30 30 30 30 0 0 0 0 16 16 16 0 0 0 0 0 0 17 17 17 17 0 0 0 0 0 0 18 18 18 18 18 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 1 1 1 0 0 0 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 27 27 27 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 37 37 37 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 23 23 23 23 23 23
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11 11 11 11 11 11 1 1 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 24 24 13 13 13 13 13 13 1 25 1 14 14 14 14 14 14 14 26 2 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 2 22 22 22 22 22 22 22 1 1 1 1 1 1 0 0 0 0 0 0 34 34 34 34 0 0 0 0 0 0 0 0 0 0 30 30 30 30 0 0 0 0 16 16 16 0 0 0 0 0 0 17 17 17 17 0 0 0 0 0 0 18 18 18 18 18 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 1 1 1 0 0 0 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 27 27 27 27 27 27 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 37 37 37 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 28 28 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 23 23 23 23 23 23
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 10 10 10 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 0 29 29 29 1 11 11 11 1 11 12 12 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 24 24 24 24 24 13 1 13 0 0 25 25 25 0 0 0 14 14 14 1 26 1 1 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 1 1 1 22 22 22 22 22 22 22 1 1 1 1 0 0 0 0 0 0 0 34 34 34 34 0 0 0 0 0 0 0 0 0 0 30 30 30 30 0 0 0 0 16 16 16 0 0 0 0 0 0 0 17 17 17 0 0 35 35 35 35 1 18 18 18 0 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 0 0 0 0 0 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 27 27 27 27 27 27 27 27 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 37 37 37 37 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 28 28 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 38 38 1 23 23 23 23 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 29 29 29 29 29 29 29 29 32 11 1 1 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 24 24 24 24 24 1 33 1 0 0 0 25 25 25 0 0 0 0 0 0 26 26 26 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 22 22 22 22 2 2 34 1 1 34 34 0 0 0 0 0 34 34 34 34 0 0 0 0 0 0 0 0 0 0 30 30 30 30 0 0 0 0 16 16 16 0 0 0 0 0 0 17 1 17 1 35 35 35 35 35 35 35 18 1 18 0 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 0 0 0 0 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 43 43 2 2 1 27 27 27 27 27 27 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 36 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 37 37 37 37 37 37 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 28 28 28 28 28 0 0 0 0 0 0 0 0 1 1 1 1 0 38 38 38 38 38 38 38 38 38 38 1 23 23 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 29 29 29 29 29 29 29 29 1 29 32 11 1 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 39 1 24 24 24 24 1 33 33 33 0 0 0 25 25 25 0 0 0 0 0 0 0 26 26 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 22 1 40 22 2 2 34 34 34 34 0 0 0 0 0 34 34 34 34 0 0 0 0 0 0 0 0 0 0 30 30 30 30 0 0 1 1 1 16 1 0 0 0 0 41 1 1 17 41 35 35 35 35 35 35 35 1 42 1 0 19 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 0 0 0 0 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 43 43 43 43 43 43 43 43 1 2 1 44 44 44 44 44 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 1 1 1 0 0 0 0 0 0 36 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 37 37 37 37 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 28 28 28 28 28 0 0 0 0 28 28 28 1 1 1 1 38 38 38 38 38 38 38 38 38 38 38 23 23 23 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 29 29 29 29 29 29 29 29 29 0 29 1 32 32 1 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 39 39 39 39 24 1 24 33 33 33 33 0 0 0 25 25 25 0 0 0 0 0 0 0 26 26 26 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 0 40 40 40 1 1 1 34 34 34 34 0 0 0 0 34 34 34 34 0 0 0 0 1 1 1 0 0 0 30 30 30 30 0 0 1 1 1 2 1 0 0 41 41 41 41 17 41 17 41 1 35 35 35 35 35 1 42 42 0 19 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 0 0 0 20 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 43 43 43 43 43 43 43 43 43 2 44 44 44 44 44 44 44 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 84 84 84 84 0 0 0 0 0 1 1 1 0 0 0 0 0 0 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 37 37 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 28 28 28 28 28 28 28 28 28 28 28 28 28 2 38 38 38 38 38 38 38 38 38 38 38 38 1 1 23 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 0 29 29 29 29 29 29 29 0 0 0 0 32 32 32 32 12 1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 39 39 39 39 1 45 1 0 33 33 33 0 0 0 0 25 25 25 0 0 0 0 0 0 0 0 26 26 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 40 40 40 40 0 0 34 34 34 34 0 0 0 0 34 34 34 34 0 0 0 0 1 1 1 0 0 0 30 30 30 30 0 0 1 1 1 2 2 2 1 1 41 41 41 41 1 1 1 41 0 0 0 0 0 42 42 42 0 19 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 0 0 20 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 43 43 43 43 43 43 43 43 43 1 46 1 44 44 44 44 44 44 44 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 84 84 84 84 0 0 0 0 0 1 1 1 0 0 0 0 0 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 37 37 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 28 28 28 28 28 28 28 28 28 28 28 1 1 1 38 38 38 38 38 38 38 38 1 1 1 1 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 29 29 29 29 29 29 29 0 0 0 0 0 0 32 32 32 32 2 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 39 39 39 39 39 39 45 45 45 0 33 33 33 0 0 0 0 25 25 25 0 0 0 0 0 0 0 0 0 26 26 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 40 40 0 0 0 34 34 34 34 34 0 0 0 34 34 34 34 34 34 34 34 1 1 1 34 34 1 1 30 30 1 47 47 47 47 1 2 2 2 2 41 41 41 41 41 41 0 0 0 0 0 0 0 0 42 42 42 0 0 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 0 20 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 48 48 48 0 0 0 0 0 0 0 0 0 0 0 46 46 46 0 0 44 44 44 44 1 49 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 84 84 84 84 0 0 0 0 0 1 1 1 0 0 0 0 36 36 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 37 37 37 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 28 28 28 28 28 28 28 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 31 31 31 31 31 31 31 0 0 0 0 0 0 0 0 0 0 0 0 29 29 29 29 29 29 0 0 0 0 0 0 0 0 32 32 32 32 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 39 39 39 39 39 39 0 45 45 45 0 33 33 33 0 0 0 51 51 51 0 0 0 0 0 0 0 0 0 0 26 26 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 40 40 0 0 0 0 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 30 30 2 47 47 47 47 47 47 2 2 2 2 41 41 41 41 0 0 0 0 0 0 0 0 0 0 42 42 42 0 0 19 19 19 0 0 0 0 0 0 0 71 71 71 71 0 0 0 0 0 0 0 20 20 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 48 48 48 0 0 0 0 0 0 0 0 0 0 46 46 46 46 0 0 0 0 0 0 49 49 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 53 53 53 53 84 84 84 84 0 0 0 0 0 1 1 1 0 0 55 1 1 36 36 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 37 1 37 50 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1
